Country Code,Country Name,Income Group,Region,Special Notes,Year,Fertility Rate,GDP per capita,Population
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2015,1.35,30242.38614,60730582.0
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2020,1.24,31911.03579,59438851.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,1980,3.733,1254.671851,2135546.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,1985,3.308,916.3157331,2292030.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,1990,2.854,1919.802037,2392030.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,1995,2.881,2621.183238,2509372.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,2000,2.21,3447.303896,2612205.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,2005,2.063,4200.389966,2676863.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,2010,1.742,4835.793638,2733896.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,2015,1.588,5077.550622,2794445.0
JAM,Jamaica,Upper middle income,Latin America & Caribbean,,2020,1.358,4897.265897,2820436.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,1980,7.266,1763.889809,2216903.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,1985,6.458,1814.98543,2751492.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,1990,5.478,1195.247447,3480587.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,1995,4.662,1509.040549,4458195.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,2000,3.921,1673.358125,5056174.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,2005,3.779,2216.945182,5678534.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,2010,3.778,3914.701234,6931258.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,2015,3.175,4064.253016,9494246.0
JOR,Jordan,Upper middle income,Middle East & North Africa,,2020,2.873,4042.76935,10928721.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,1980,1.75,9463.353855,116807000.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,1985,1.76,11576.69211,120837000.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,1990,1.54,25371.46417,123478000.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,1995,1.422,44197.6191,125472000.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,2000,1.359,39169.35957,126843000.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,2005,1.26,37812.89502,127773000.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,2010,1.39,44968.15623,128070000.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,2015,1.45,34960.63938,127141000.0
JPN,Japan,High income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY.,2020,1.34,39918.16756,126261000.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,1980,2.9,,14172710.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,1985,3.08,,15413315.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,1990,2.72,1647.463243,16348000.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,1995,2.26,1288.188519,15816243.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,2000,1.8,1229.001247,14883626.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,2005,2.22,3771.278957,15147029.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,2010,2.59,9070.488253,16321872.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,2015,2.74,10510.77189,17542806.0
KAZ,Kazakhstan,Upper middle income,Europe & Central Asia,,2020,3.13,9121.637138,18755666.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,1980,7.598,448.8329942,16187124.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,1985,6.975,315.3908884,19452161.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,1990,6.129,370.100147,23162269.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,1995,5.366,336.5655656,26878347.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,2000,5.137,411.8215792,30851606.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,2005,4.784,522.7769025,35843010.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,2010,4.367,1093.638961,41517895.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,2015,3.8,1496.652856,46851488.0
KEN,Kenya,Lower middle income,Sub-Saharan Africa,Fiscal year end: June 30; reporting period for national accounts data: CY.,2020,3.397,1936.424589,51985780.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,1980,4.217,,3617400.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,1985,4.205,,3990300.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,1990,3.63,609.1728912,4391200.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,1995,3.1,364.2264974,4560400.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,2000,2.4,279.6195693,4898400.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,2005,2.5,476.55213,5162600.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,2010,3.1,880.0377751,5447900.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,2015,3.2,1121.082835,5956900.0
KGZ,Kyrgyz Republic,Lower middle income,Europe & Central Asia,,2020,3.0,1182.5217,6579900.0
KHM,Cambodia,Lower middle income,East Asia & Pacific,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1963-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1980,5.774,,6198959.0
KHM,Cambodia,Lower middle income,East Asia & Pacific,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1963-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1985,6.313,,7376090.0
KHM,Cambodia,Lower middle income,East Asia & Pacific,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1963-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1990,5.644,,8910808.0
KHM,Cambodia,Lower middle income,East Asia & Pacific,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1963-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1995,4.824,315.142348,10919528.0
